country	year	month	day	vaccine	total_vaccinations	continent
Chile	2021	2021-4	2021-04-03	Sinovac	9724323	America
Chile	2021	2021-4	2021-04-04	Pfizer/BioNTech	1066644	America
Chile	2021	2021-4	2021-04-04	Sinovac	9725439	America
Chile	2021	2021-4	2021-04-05	Pfizer/BioNTech	1097281	America
Chile	2021	2021-4	2021-04-05	Sinovac	9978962	America
Chile	2021	2021-4	2021-04-06	Pfizer/BioNTech	1179307	America
Chile	2021	2021-4	2021-04-06	Sinovac	10135924	America
Chile	2021	2021-4	2021-04-07	Pfizer/BioNTech	1267946	America
Chile	2021	2021-4	2021-04-07	Sinovac	10279874	America
Chile	2021	2021-4	2021-04-08	Pfizer/BioNTech	1345604	America
Chile	2021	2021-4	2021-04-08	Sinovac	10441088	America
Chile	2021	2021-4	2021-04-09	Pfizer/BioNTech	1394265	America
Chile	2021	2021-4	2021-04-09	Sinovac	10610738	America
Chile	2021	2021-4	2021-04-10	Pfizer/BioNTech	1401994	America
Chile	2021	2021-4	2021-04-10	Sinovac	10628922	America
Chile	2021	2021-4	2021-04-11	Pfizer/BioNTech	1402491	America
Chile	2021	2021-4	2021-04-11	Sinovac	10630867	America
Chile	2021	2021-4	2021-04-12	Pfizer/BioNTech	1466591	America
Chile	2021	2021-4	2021-04-12	Sinovac	10802995	America
Chile	2021	2021-4	2021-04-13	Pfizer/BioNTech	1553840	America
Chile	2021	2021-4	2021-04-13	Sinovac	10950026	America
Chile	2021	2021-4	2021-04-14	Pfizer/BioNTech	1642150	America
Chile	2021	2021-4	2021-04-14	Sinovac	11089899	America
Chile	2021	2021-4	2021-04-15	Pfizer/BioNTech	1708527	America
Chile	2021	2021-4	2021-04-15	Sinovac	11229005	America
Chile	2021	2021-4	2021-04-16	Pfizer/BioNTech	1755572	America
Chile	2021	2021-4	2021-04-16	Sinovac	11372346	America
Chile	2021	2021-4	2021-04-17	Pfizer/BioNTech	1761334	America
Chile	2021	2021-4	2021-04-17	Sinovac	11388738	America
Chile	2021	2021-4	2021-04-18	Pfizer/BioNTech	1761988	America
Chile	2021	2021-4	2021-04-18	Sinovac	11390698	America
Chile	2021	2021-4	2021-04-19	Pfizer/BioNTech	1783286	America
Chile	2021	2021-4	2021-04-19	Sinovac	11561489	America
Chile	2021	2021-4	2021-04-20	Pfizer/BioNTech	1824294	America
Chile	2021	2021-4	2021-04-20	Sinovac	11706241	America
Chile	2021	2021-4	2021-04-21	Pfizer/BioNTech	1868715	America
Chile	2021	2021-4	2021-04-21	Sinovac	11837638	America
Chile	2021	2021-4	2021-04-22	Pfizer/BioNTech	1914567	America
Chile	2021	2021-4	2021-04-22	Sinovac	11991141	America
Chile	2021	2021-4	2021-04-23	Pfizer/BioNTech	1942803	America
Chile	2021	2021-4	2021-04-23	Sinovac	12145716	America
Chile	2021	2021-4	2021-04-24	Pfizer/BioNTech	1945114	America
Chile	2021	2021-4	2021-04-24	Sinovac	12160979	America
Chile	2021	2021-4	2021-04-25	Pfizer/BioNTech	1945115	America
Chile	2021	2021-4	2021-04-25	Sinovac	12162016	America
Chile	2021	2021-4	2021-04-26	Pfizer/BioNTech	1989537	America
Chile	2021	2021-4	2021-04-26	Sinovac	12313275	America
Chile	2021	2021-4	2021-04-27	Pfizer/BioNTech	2052263	America
Chile	2021	2021-4	2021-04-27	Sinovac	12420858	America
Chile	2021	2021-4	2021-04-28	Oxford/AstraZeneca	3604	America
Chile	2021	2021-4	2021-04-28	Pfizer/BioNTech	2106304	America
Chile	2021	2021-4	2021-04-28	Sinovac	12531464	America
Chile	2021	2021-4	2021-04-29	Oxford/AstraZeneca	10142	America
Chile	2021	2021-4	2021-04-29	Pfizer/BioNTech	2138242	America
Chile	2021	2021-4	2021-04-29	Sinovac	12647673	America
Chile	2021	2021-4	2021-04-30	Oxford/AstraZeneca	23862	America
Chile	2021	2021-4	2021-04-30	Pfizer/BioNTech	2168806	America
Chile	2021	2021-4	2021-04-30	Sinovac	12690730	America
Chile	2021	2021-5	2021-05-01	Oxford/AstraZeneca	24149	America
Chile	2021	2021-5	2021-05-01	Pfizer/BioNTech	2169941	America
Chile	2021	2021-5	2021-05-01	Sinovac	12691563	America
Chile	2021	2021-5	2021-05-02	Oxford/AstraZeneca	24332	America
Chile	2021	2021-5	2021-05-02	Pfizer/BioNTech	2170331	America
Chile	2021	2021-5	2021-05-02	Sinovac	12692445	America
Chile	2021	2021-5	2021-05-03	Oxford/AstraZeneca	44422	America
Chile	2021	2021-5	2021-05-03	Pfizer/BioNTech	2193679	America
Chile	2021	2021-5	2021-05-03	Sinovac	12800158	America
Chile	2021	2021-5	2021-05-04	Oxford/AstraZeneca	61187	America
Chile	2021	2021-5	2021-05-04	Pfizer/BioNTech	2239074	America
Chile	2021	2021-5	2021-05-04	Sinovac	12906804	America
Chile	2021	2021-5	2021-05-05	Oxford/AstraZeneca	71010	America
Chile	2021	2021-5	2021-05-05	Pfizer/BioNTech	2286908	America
Chile	2021	2021-5	2021-05-05	Sinovac	13023443	America
Chile	2021	2021-5	2021-05-06	Oxford/AstraZeneca	78245	America
Chile	2021	2021-5	2021-05-06	Pfizer/BioNTech	2327095	America
Chile	2021	2021-5	2021-05-06	Sinovac	13133496	America
Chile	2021	2021-5	2021-05-07	Oxford/AstraZeneca	82393	America
Chile	2021	2021-5	2021-05-07	Pfizer/BioNTech	2360098	America
Chile	2021	2021-5	2021-05-07	Sinovac	13243222	America
Chile	2021	2021-5	2021-05-08	Oxford/AstraZeneca	83063	America
Chile	2021	2021-5	2021-05-08	Pfizer/BioNTech	2365689	America
Chile	2021	2021-5	2021-05-08	Sinovac	13262372	America
Chile	2021	2021-5	2021-05-09	Oxford/AstraZeneca	83133	America
Chile	2021	2021-5	2021-05-09	Pfizer/BioNTech	2365752	America
Chile	2021	2021-5	2021-05-09	Sinovac	13263639	America
Chile	2021	2021-5	2021-05-10	Oxford/AstraZeneca	86087	America
Chile	2021	2021-5	2021-05-10	Pfizer/BioNTech	2404614	America
Chile	2021	2021-5	2021-05-10	Sinovac	13394739	America
Chile	2021	2021-5	2021-05-11	Oxford/AstraZeneca	88066	America
Chile	2021	2021-5	2021-05-11	Pfizer/BioNTech	2469772	America
Chile	2021	2021-5	2021-05-11	Sinovac	13519168	America
Chile	2021	2021-5	2021-05-12	Oxford/AstraZeneca	89733	America
Chile	2021	2021-5	2021-05-12	Pfizer/BioNTech	2528436	America
Chile	2021	2021-5	2021-05-12	Sinovac	13641108	America
Chile	2021	2021-5	2021-05-13	Oxford/AstraZeneca	90289	America
Chile	2021	2021-5	2021-05-13	Pfizer/BioNTech	2575514	America
Chile	2021	2021-5	2021-05-13	Sinovac	13749985	America
Chile	2021	2021-5	2021-05-14	Oxford/AstraZeneca	90520	America
Chile	2021	2021-5	2021-05-14	Pfizer/BioNTech	2619542	America
Chile	2021	2021-5	2021-05-14	Sinovac	13864116	America
Chile	2021	2021-5	2021-05-15	Oxford/AstraZeneca	90560	America
Chile	2021	2021-5	2021-05-15	Pfizer/BioNTech	2619862	America
Chile	2021	2021-5	2021-05-15	Sinovac	13865258	America
Chile	2021	2021-5	2021-05-16	Oxford/AstraZeneca	90560	America
Chile	2021	2021-5	2021-05-16	Pfizer/BioNTech	2619941	America
Chile	2021	2021-5	2021-05-16	Sinovac	13865613	America
Chile	2021	2021-5	2021-05-17	Oxford/AstraZeneca	90853	America
Chile	2021	2021-5	2021-05-17	Pfizer/BioNTech	2672776	America
Chile	2021	2021-5	2021-05-17	Sinovac	13983431	America
Chile	2021	2021-5	2021-05-18	Oxford/AstraZeneca	92283	America
Chile	2021	2021-5	2021-05-18	Pfizer/BioNTech	2750511	America
Chile	2021	2021-5	2021-05-18	Sinovac	14086968	America
Chile	2021	2021-5	2021-05-19	Oxford/AstraZeneca	98797	America
Chile	2021	2021-5	2021-05-19	Pfizer/BioNTech	2828754	America
Chile	2021	2021-5	2021-05-19	Sinovac	14167743	America
Chile	2021	2021-5	2021-05-20	Oxford/AstraZeneca	105514	America
Chile	2021	2021-5	2021-05-20	Pfizer/BioNTech	2897713	America
Chile	2021	2021-5	2021-05-20	Sinovac	14281654	America
Chile	2021	2021-5	2021-05-21	Oxford/AstraZeneca	105582	America
Chile	2021	2021-5	2021-05-21	Pfizer/BioNTech	2904167	America
Chile	2021	2021-5	2021-05-21	Sinovac	14284189	America
Chile	2021	2021-5	2021-05-22	Oxford/AstraZeneca	106075	America
Chile	2021	2021-5	2021-05-22	Pfizer/BioNTech	2916310	America
Chile	2021	2021-5	2021-05-22	Sinovac	14304098	America
Chile	2021	2021-5	2021-05-23	Oxford/AstraZeneca	106095	America
Chile	2021	2021-5	2021-05-23	Pfizer/BioNTech	2917435	America
Chile	2021	2021-5	2021-05-23	Sinovac	14307227	America
Chile	2021	2021-5	2021-05-24	Oxford/AstraZeneca	118469	America
Chile	2021	2021-5	2021-05-24	Pfizer/BioNTech	2991151	America
Chile	2021	2021-5	2021-05-24	Sinovac	14457291	America
Chile	2021	2021-5	2021-05-25	Oxford/AstraZeneca	136026	America
Chile	2021	2021-5	2021-05-25	Pfizer/BioNTech	3101679	America
Chile	2021	2021-5	2021-05-25	Sinovac	14574491	America
Chile	2021	2021-5	2021-05-26	Oxford/AstraZeneca	161407	America
Chile	2021	2021-5	2021-05-26	Pfizer/BioNTech	3175045	America
Chile	2021	2021-5	2021-05-26	Sinovac	14703717	America
Chile	2021	2021-5	2021-05-27	Oxford/AstraZeneca	195287	America
Chile	2021	2021-5	2021-05-27	Pfizer/BioNTech	3230945	America
Chile	2021	2021-5	2021-05-27	Sinovac	14815991	America
Chile	2021	2021-5	2021-05-28	Oxford/AstraZeneca	227327	America
Chile	2021	2021-5	2021-05-28	Pfizer/BioNTech	3278388	America
Chile	2021	2021-5	2021-05-28	Sinovac	14921752	America
Chile	2021	2021-5	2021-05-29	Oxford/AstraZeneca	235766	America
Chile	2021	2021-5	2021-05-29	Pfizer/BioNTech	3290520	America
Chile	2021	2021-5	2021-05-29	Sinovac	14948373	America
Chile	2021	2021-5	2021-05-30	Oxford/AstraZeneca	237159	America
Chile	2021	2021-5	2021-05-30	Pfizer/BioNTech	3292067	America
Chile	2021	2021-5	2021-05-30	Sinovac	14955498	America
Chile	2021	2021-5	2021-05-31	CanSino	72	America
Chile	2021	2021-5	2021-05-31	Oxford/AstraZeneca	280907	America
Chile	2021	2021-5	2021-05-31	Pfizer/BioNTech	3359501	America
Chile	2021	2021-5	2021-05-31	Sinovac	15058903	America
Chile	2021	2021-6	2021-06-01	CanSino	10394	America
Chile	2021	2021-6	2021-06-01	Oxford/AstraZeneca	326264	America
Chile	2021	2021-6	2021-06-01	Pfizer/BioNTech	3461734	America
Chile	2021	2021-6	2021-06-01	Sinovac	15120840	America
Chile	2021	2021-6	2021-06-02	CanSino	33559	America
Chile	2021	2021-6	2021-06-02	Oxford/AstraZeneca	358728	America
Chile	2021	2021-6	2021-06-02	Pfizer/BioNTech	3541032	America
Chile	2021	2021-6	2021-06-02	Sinovac	15188947	America
Chile	2021	2021-6	2021-06-03	CanSino	73012	America
Chile	2021	2021-6	2021-06-03	Oxford/AstraZeneca	361053	America
Chile	2021	2021-6	2021-06-03	Pfizer/BioNTech	3587973	America
Chile	2021	2021-6	2021-06-03	Sinovac	15262898	America
Chile	2021	2021-6	2021-06-04	CanSino	107151	America
Chile	2021	2021-6	2021-06-04	Oxford/AstraZeneca	362603	America
Chile	2021	2021-6	2021-06-04	Pfizer/BioNTech	3611947	America
Chile	2021	2021-6	2021-06-04	Sinovac	15347291	America
Chile	2021	2021-6	2021-06-05	CanSino	116971	America
Chile	2021	2021-6	2021-06-05	Oxford/AstraZeneca	362900	America
Chile	2021	2021-6	2021-06-05	Pfizer/BioNTech	3616935	America
Chile	2021	2021-6	2021-06-05	Sinovac	15369634	America
Chile	2021	2021-6	2021-06-06	CanSino	118756	America
Chile	2021	2021-6	2021-06-06	Oxford/AstraZeneca	362930	America
Chile	2021	2021-6	2021-06-06	Pfizer/BioNTech	3617512	America
Chile	2021	2021-6	2021-06-06	Sinovac	15372209	America
Chile	2021	2021-6	2021-06-07	CanSino	145112	America
Chile	2021	2021-6	2021-06-07	Oxford/AstraZeneca	364838	America
Chile	2021	2021-6	2021-06-07	Pfizer/BioNTech	3628152	America
Chile	2021	2021-6	2021-06-07	Sinovac	15506404	America
Croatia	2020	2020-12	2020-12-29	Pfizer/BioNTech	1867	Europe
Croatia	2021	2021-1	2021-01-05	Pfizer/BioNTech	28877	Europe
Croatia	2021	2021-1	2021-01-12	Moderna	1518	Europe
Croatia	2021	2021-1	2021-01-12	Oxford/AstraZeneca	2	Europe
Croatia	2021	2021-1	2021-01-12	Pfizer/BioNTech	45284	Europe
Croatia	2021	2021-1	2021-01-19	Moderna	2747	Europe
Croatia	2021	2021-1	2021-01-19	Pfizer/BioNTech	66302	Europe
Croatia	2021	2021-1	2021-01-26	Moderna	2830	Europe
Croatia	2021	2021-1	2021-01-26	Pfizer/BioNTech	81749	Europe
Croatia	2021	2021-2	2021-02-02	Moderna	3254	Europe
Croatia	2021	2021-2	2021-02-02	Pfizer/BioNTech	97929	Europe
Croatia	2021	2021-2	2021-02-09	Moderna	8086	Europe
Croatia	2021	2021-2	2021-02-09	Oxford/AstraZeneca	3121	Europe
Croatia	2021	2021-2	2021-02-09	Pfizer/BioNTech	117579	Europe
Croatia	2021	2021-2	2021-02-16	Johnson&Johnson	1	Europe
Croatia	2021	2021-2	2021-02-16	Moderna	12793	Europe
Croatia	2021	2021-2	2021-02-16	Oxford/AstraZeneca	18456	Europe
Croatia	2021	2021-2	2021-02-16	Pfizer/BioNTech	136243	Europe
Croatia	2021	2021-2	2021-02-23	Moderna	13868	Europe
Croatia	2021	2021-2	2021-02-23	Oxford/AstraZeneca	58066	Europe
Croatia	2021	2021-2	2021-02-23	Pfizer/BioNTech	155323	Europe
Croatia	2021	2021-3	2021-03-02	Moderna	22122	Europe
Croatia	2021	2021-3	2021-03-02	Oxford/AstraZeneca	81586	Europe
Croatia	2021	2021-3	2021-03-02	Pfizer/BioNTech	178438	Europe
Croatia	2021	2021-3	2021-03-09	Moderna	28602	Europe
Croatia	2021	2021-3	2021-03-09	Oxford/AstraZeneca	113933	Europe
Croatia	2021	2021-3	2021-03-09	Pfizer/BioNTech	200508	Europe
Croatia	2021	2021-3	2021-03-16	Moderna	43368	Europe
Croatia	2021	2021-3	2021-03-16	Oxford/AstraZeneca	133741	Europe
Croatia	2021	2021-3	2021-03-16	Pfizer/BioNTech	230323	Europe
Croatia	2021	2021-3	2021-03-23	Johnson&Johnson	2	Europe
Croatia	2021	2021-3	2021-03-23	Moderna	51030	Europe
Croatia	2021	2021-3	2021-03-23	Oxford/AstraZeneca	153456	Europe
Croatia	2021	2021-3	2021-03-23	Pfizer/BioNTech	262509	Europe
Croatia	2021	2021-3	2021-03-30	Moderna	69879	Europe
Croatia	2021	2021-3	2021-03-30	Oxford/AstraZeneca	168558	Europe
Croatia	2021	2021-3	2021-03-30	Pfizer/BioNTech	293532	Europe
Croatia	2021	2021-4	2021-04-06	Johnson&Johnson	4	Europe
Croatia	2021	2021-4	2021-04-06	Moderna	81802	Europe
Croatia	2021	2021-4	2021-04-06	Oxford/AstraZeneca	196632	Europe
Croatia	2021	2021-4	2021-04-06	Pfizer/BioNTech	320478	Europe
Croatia	2021	2021-4	2021-04-13	Moderna	101396	Europe
Croatia	2021	2021-4	2021-04-13	Oxford/AstraZeneca	226603	Europe
Croatia	2021	2021-4	2021-04-13	Pfizer/BioNTech	378002	Europe
Croatia	2021	2021-4	2021-04-20	Johnson&Johnson	4	Europe
Croatia	2021	2021-4	2021-04-20	Moderna	111734	Europe
Croatia	2021	2021-4	2021-04-20	Oxford/AstraZeneca	240220	Europe
Croatia	2021	2021-4	2021-04-20	Pfizer/BioNTech	452664	Europe
Croatia	2021	2021-4	2021-04-27	Johnson&Johnson	778	Europe
Croatia	2021	2021-4	2021-04-27	Moderna	126112	Europe
Croatia	2021	2021-4	2021-04-27	Oxford/AstraZeneca	258976	Europe
Croatia	2021	2021-4	2021-04-27	Pfizer/BioNTech	535726	Europe
Croatia	2021	2021-5	2021-05-04	Johnson&Johnson	3524	Europe
Croatia	2021	2021-5	2021-05-04	Moderna	142288	Europe
Croatia	2021	2021-5	2021-05-04	Oxford/AstraZeneca	297419	Europe
Croatia	2021	2021-5	2021-05-04	Pfizer/BioNTech	704300	Europe
Croatia	2021	2021-5	2021-05-11	Johnson&Johnson	5946	Europe
Croatia	2021	2021-5	2021-05-11	Moderna	166695	Europe
Croatia	2021	2021-5	2021-05-11	Oxford/AstraZeneca	335360	Europe
Croatia	2021	2021-5	2021-05-11	Pfizer/BioNTech	874610	Europe
Croatia	2021	2021-5	2021-05-18	Johnson&Johnson	8837	Europe
Croatia	2021	2021-5	2021-05-18	Moderna	189165	Europe
Croatia	2021	2021-5	2021-05-18	Oxford/AstraZeneca	367349	Europe
Croatia	2021	2021-5	2021-05-18	Pfizer/BioNTech	1022701	Europe
Croatia	2021	2021-5	2021-05-25	Johnson&Johnson	11396	Europe
Croatia	2021	2021-5	2021-05-25	Moderna	203537	Europe
Croatia	2021	2021-5	2021-05-25	Oxford/AstraZeneca	395129	Europe
Croatia	2021	2021-5	2021-05-25	Pfizer/BioNTech	1151467	Europe
Croatia	2021	2021-6	2021-06-01	Johnson&Johnson	11580	Europe
Croatia	2021	2021-6	2021-06-01	Moderna	205621	Europe
Croatia	2021	2021-6	2021-06-01	Oxford/AstraZeneca	397554	Europe
Croatia	2021	2021-6	2021-06-01	Pfizer/BioNTech	1158367	Europe
Cyprus	2020	2020-12	2020-12-29	Pfizer/BioNTech	353	Europe
Cyprus	2021	2021-1	2021-01-05	Pfizer/BioNTech	6119	Europe
Cyprus	2021	2021-1	2021-01-12	Moderna	0	Europe
Cyprus	2021	2021-1	2021-01-12	Pfizer/BioNTech	10646	Europe
Cyprus	2021	2021-1	2021-01-19	Moderna	210	Europe
Cyprus	2021	2021-1	2021-01-19	Pfizer/BioNTech	17635	Europe
Cyprus	2021	2021-1	2021-01-26	Moderna	420	Europe
Cyprus	2021	2021-1	2021-01-26	Pfizer/BioNTech	24435	Europe
Cyprus	2021	2021-2	2021-02-02	Pfizer/BioNTech	31980	Europe
Cyprus	2021	2021-2	2021-02-09	Moderna	421	Europe
Cyprus	2021	2021-2	2021-02-09	Oxford/AstraZeneca	582	Europe
Cyprus	2021	2021-2	2021-02-09	Pfizer/BioNTech	42632	Europe
Cyprus	2021	2021-2	2021-02-16	Moderna	741	Europe
Cyprus	2021	2021-2	2021-02-16	Oxford/AstraZeneca	6115	Europe
Cyprus	2021	2021-2	2021-02-16	Pfizer/BioNTech	50884	Europe
Cyprus	2021	2021-2	2021-02-23	Moderna	951	Europe
Cyprus	2021	2021-2	2021-02-23	Oxford/AstraZeneca	18095	Europe
Cyprus	2021	2021-2	2021-02-23	Pfizer/BioNTech	58590	Europe
Cyprus	2021	2021-3	2021-03-02	Moderna	1301	Europe
Cyprus	2021	2021-3	2021-03-02	Oxford/AstraZeneca	28563	Europe
Cyprus	2021	2021-3	2021-03-02	Pfizer/BioNTech	68532	Europe
Cyprus	2021	2021-3	2021-03-09	Moderna	4195	Europe
Cyprus	2021	2021-3	2021-03-09	Oxford/AstraZeneca	40688	Europe
Cyprus	2021	2021-3	2021-03-09	Pfizer/BioNTech	78050	Europe
Cyprus	2021	2021-3	2021-03-16	Moderna	4304	Europe
Cyprus	2021	2021-3	2021-03-16	Oxford/AstraZeneca	41563	Europe
Cyprus	2021	2021-3	2021-03-16	Pfizer/BioNTech	84873	Europe
Cyprus	2021	2021-3	2021-03-23	Moderna	4304	Europe
Cyprus	2021	2021-3	2021-03-23	Oxford/AstraZeneca	48061	Europe
Cyprus	2021	2021-3	2021-03-23	Pfizer/BioNTech	94457	Europe
Cyprus	2021	2021-3	2021-03-30	Moderna	6546	Europe
Cyprus	2021	2021-3	2021-03-30	Oxford/AstraZeneca	51968	Europe
Cyprus	2021	2021-3	2021-03-30	Pfizer/BioNTech	102141	Europe
Cyprus	2021	2021-4	2021-04-06	Moderna	12455	Europe
Cyprus	2021	2021-4	2021-04-06	Oxford/AstraZeneca	59833	Europe
Cyprus	2021	2021-4	2021-04-06	Pfizer/BioNTech	112092	Europe
Cyprus	2021	2021-4	2021-04-13	Johnson&Johnson	0	Europe
Cyprus	2021	2021-4	2021-04-13	Moderna	13235	Europe
Cyprus	2021	2021-4	2021-04-13	Oxford/AstraZeneca	66666	Europe
Cyprus	2021	2021-4	2021-04-13	Pfizer/BioNTech	129626	Europe
Cyprus	2021	2021-4	2021-04-20	Oxford/AstraZeneca	77619	Europe
Cyprus	2021	2021-4	2021-04-20	Pfizer/BioNTech	149857	Europe
Cyprus	2021	2021-4	2021-04-27	Johnson&Johnson	1187	Europe
Cyprus	2021	2021-4	2021-04-27	Moderna	15631	Europe
Cyprus	2021	2021-4	2021-04-27	Oxford/AstraZeneca	84020	Europe
Cyprus	2021	2021-4	2021-04-27	Pfizer/BioNTech	190807	Europe
Cyprus	2021	2021-5	2021-05-04	Johnson&Johnson	2217	Europe
Cyprus	2021	2021-5	2021-05-04	Moderna	21434	Europe
Cyprus	2021	2021-5	2021-05-04	Oxford/AstraZeneca	91971	Europe
Cyprus	2021	2021-5	2021-05-04	Pfizer/BioNTech	236267	Europe
Cyprus	2021	2021-5	2021-05-11	Johnson&Johnson	5588	Europe
Cyprus	2021	2021-5	2021-05-11	Moderna	28309	Europe
Cyprus	2021	2021-5	2021-05-11	Oxford/AstraZeneca	109371	Europe
Cyprus	2021	2021-5	2021-05-11	Pfizer/BioNTech	278399	Europe
Cyprus	2021	2021-5	2021-05-18	Moderna	37380	Europe
Cyprus	2021	2021-5	2021-05-18	Oxford/AstraZeneca	129722	Europe
Cyprus	2021	2021-5	2021-05-18	Pfizer/BioNTech	324947	Europe
Cyprus	2021	2021-5	2021-05-25	Johnson&Johnson	5588	Europe
Cyprus	2021	2021-5	2021-05-25	Moderna	44425	Europe
Cyprus	2021	2021-5	2021-05-25	Oxford/AstraZeneca	145475	Europe
Cyprus	2021	2021-5	2021-05-25	Pfizer/BioNTech	370907	Europe
Cyprus	2021	2021-6	2021-06-01	Moderna	46335	Europe
Cyprus	2021	2021-6	2021-06-01	Oxford/AstraZeneca	152084	Europe
Cyprus	2021	2021-6	2021-06-01	Pfizer/BioNTech	387872	Europe
Czechia	2020	2020-12	2020-12-27	Pfizer/BioNTech	1253	Europe
Czechia	2020	2020-12	2020-12-28	Pfizer/BioNTech	3545	Europe
Czechia	2020	2020-12	2020-12-29	Pfizer/BioNTech	6993	Europe
Czechia	2020	2020-12	2020-12-30	Pfizer/BioNTech	10469	Europe
Czechia	2020	2020-12	2020-12-31	Pfizer/BioNTech	11775	Europe
Czechia	2021	2021-1	2021-01-01	Pfizer/BioNTech	12036	Europe
Czechia	2021	2021-1	2021-01-02	Pfizer/BioNTech	13301	Europe
Czechia	2021	2021-1	2021-01-03	Pfizer/BioNTech	14215	Europe
Czechia	2021	2021-1	2021-01-04	Pfizer/BioNTech	17790	Europe
Czechia	2021	2021-1	2021-01-05	Pfizer/BioNTech	22281	Europe
Czechia	2021	2021-1	2021-01-06	Pfizer/BioNTech	28100	Europe
Czechia	2021	2021-1	2021-01-07	Pfizer/BioNTech	36041	Europe
Czechia	2021	2021-1	2021-01-08	Pfizer/BioNTech	45977	Europe
Czechia	2021	2021-1	2021-01-09	Pfizer/BioNTech	47990	Europe
Czechia	2021	2021-1	2021-01-10	Pfizer/BioNTech	49740	Europe
Czechia	2021	2021-1	2021-01-11	Pfizer/BioNTech	59536	Europe
Czechia	2021	2021-1	2021-01-12	Pfizer/BioNTech	72896	Europe
Czechia	2021	2021-1	2021-01-13	Pfizer/BioNTech	86370	Europe
Czechia	2021	2021-1	2021-01-14	Moderna	1226	Europe
Czechia	2021	2021-1	2021-01-14	Pfizer/BioNTech	100304	Europe
Czechia	2021	2021-1	2021-01-15	Moderna	1984	Europe
Czechia	2021	2021-1	2021-01-15	Pfizer/BioNTech	113486	Europe
Czechia	2021	2021-1	2021-01-16	Moderna	2310	Europe
Czechia	2021	2021-1	2021-01-16	Pfizer/BioNTech	116534	Europe
Czechia	2021	2021-1	2021-01-17	Moderna	2399	Europe
Czechia	2021	2021-1	2021-01-17	Pfizer/BioNTech	119675	Europe
Czechia	2021	2021-1	2021-01-18	Moderna	2576	Europe
Czechia	2021	2021-1	2021-01-18	Pfizer/BioNTech	133758	Europe
Czechia	2021	2021-1	2021-01-19	Moderna	3350	Europe
Czechia	2021	2021-1	2021-01-19	Pfizer/BioNTech	148190	Europe
Czechia	2021	2021-1	2021-01-20	Moderna	4928	Europe
Czechia	2021	2021-1	2021-01-20	Pfizer/BioNTech	162850	Europe
Czechia	2021	2021-1	2021-01-21	Moderna	5885	Europe
Czechia	2021	2021-1	2021-01-21	Pfizer/BioNTech	179178	Europe
Czechia	2021	2021-1	2021-01-22	Moderna	6080	Europe
Czechia	2021	2021-1	2021-01-22	Pfizer/BioNTech	194812	Europe
Czechia	2021	2021-1	2021-01-23	Moderna	6121	Europe
Czechia	2021	2021-1	2021-01-23	Pfizer/BioNTech	198918	Europe
Czechia	2021	2021-1	2021-01-24	Moderna	6245	Europe
Czechia	2021	2021-1	2021-01-24	Pfizer/BioNTech	201902	Europe
Czechia	2021	2021-1	2021-01-25	Moderna	6442	Europe
Czechia	2021	2021-1	2021-01-25	Pfizer/BioNTech	214256	Europe
Czechia	2021	2021-1	2021-01-26	Moderna	6715	Europe
Czechia	2021	2021-1	2021-01-26	Pfizer/BioNTech	228432	Europe
Czechia	2021	2021-1	2021-01-27	Moderna	7017	Europe
Czechia	2021	2021-1	2021-01-27	Pfizer/BioNTech	241615	Europe
Czechia	2021	2021-1	2021-01-28	Moderna	7136	Europe
Czechia	2021	2021-1	2021-01-28	Pfizer/BioNTech	254613	Europe
Czechia	2021	2021-1	2021-01-29	Moderna	7287	Europe
Czechia	2021	2021-1	2021-01-29	Pfizer/BioNTech	268457	Europe
Czechia	2021	2021-1	2021-01-30	Moderna	7289	Europe
Czechia	2021	2021-1	2021-01-30	Pfizer/BioNTech	270255	Europe
Czechia	2021	2021-1	2021-01-31	Moderna	7290	Europe
Czechia	2021	2021-1	2021-01-31	Pfizer/BioNTech	272129	Europe
Czechia	2021	2021-2	2021-02-01	Moderna	7546	Europe
Czechia	2021	2021-2	2021-02-01	Pfizer/BioNTech	283704	Europe
Czechia	2021	2021-2	2021-02-02	Moderna	7873	Europe
Czechia	2021	2021-2	2021-02-02	Pfizer/BioNTech	297663	Europe
Czechia	2021	2021-2	2021-02-03	Moderna	8601	Europe
Czechia	2021	2021-2	2021-02-03	Pfizer/BioNTech	312274	Europe
Czechia	2021	2021-2	2021-02-04	Moderna	9737	Europe
Czechia	2021	2021-2	2021-02-04	Pfizer/BioNTech	328926	Europe
Czechia	2021	2021-2	2021-02-05	Moderna	10927	Europe
Czechia	2021	2021-2	2021-02-05	Pfizer/BioNTech	343794	Europe
Czechia	2021	2021-2	2021-02-06	Moderna	11185	Europe
Czechia	2021	2021-2	2021-02-06	Pfizer/BioNTech	346709	Europe
Czechia	2021	2021-2	2021-02-07	Moderna	11448	Europe
Czechia	2021	2021-2	2021-02-07	Pfizer/BioNTech	349768	Europe
Czechia	2021	2021-2	2021-02-08	Moderna	12353	Europe
Czechia	2021	2021-2	2021-02-08	Pfizer/BioNTech	364230	Europe
Czechia	2021	2021-2	2021-02-09	Moderna	14003	Europe
